Date,Name,Icon,Type,Quantity,Units,Calories,Deleted,Fat (g),Protein (g),Carbohydrates (g),Saturated Fat (g),Sugars (g),Fiber (g),Cholesterol (mg),Sodium (mg)
04/18/2020,Bulgarian Yogurt,Yogurt,Snacks,0.5,Cup,70,0,4,6.50,2.50,2.25,2.50,0,12.50,80
04/18/2020,"Jam, Apricot",Jam,Snacks,1.0,Teaspoon,16,0,0.1,0.5,4.29,0,2.89,0.2,0,2.67
04/18/2020,Mary's Gone Crackers,Cracker,Snacks,8.5,Pieces,92,0,3.27,1.96,13.73,0.33,0,1.96,0,124.23
04/18/2020,"Tomatoes, Roma, Fresh, Med",Tomato,Snacks,0.25,Dry Cup,7,0,0,0.25,1.50,0,1,0.50,0,1.75
04/18/2020,Andes Candy,Chocolate,Snacks,1.0,Piece,25,0,1.63,n/a,2.75,1.38,2.50,0.6,0,2.50
04/17/2020,"Opal Apple, Large",Apple,Breakfast,3.6,Ounces,53,0,0.16,0.28,14.9,n/a,10.61,2.44,n/a,1.20
04/17/2020,Clementines,Orange,Breakfast,1.0,Piece,40,0,0.50,1,10,0,7,2,0,1
04/17/2020,"Sprouts, Mung Bean, Mature, Cooked",Sprouts,Lunch,0.66,Cup,17,0,0.7,1.66,3.43,0.2,2.32,0.65,0,8.18
04/17/2020,"Sugar, Granulated",SugarWhite,Lunch,0.5,Tablespoon,24,0,0,0,6.30,0,6.29,0,0,0.6
04/17/2020,"Bamboo Shoots, Slices",Bamboo,Lunch,0.1666,Cup,7,0,0.8,0.65,1.31,0.2,0.75,0.55,0,1.1
04/17/2020,"Sauce, Green Curry Paste",Sauce,Lunch,0.5,Tablespoon,5,0,0,0,1.50,0,0,0,0,250
04/17/2020,"Coconut Milk, Unsweetened",Milk,Lunch,0.25,Cup,11,0,0.99,0,0.12,0.86,0.12,0,0,8.63
04/17/2020,"Eggplant, Cubes",Eggplant,Lunch,0.5,Cup,10,0,0.8,0.41,2.34,0.1,0.96,1.39,0,0.82
04/17/2020,"Chicken, Breast, Raw, Skinless, Boneless",Chicken,Lunch,4.0,Ounces,136,0,2.97,25.51,0,0.64,0,0,82.78,51.3
04/17/2020,"Peppers, Bell, Red, Medium, 2 3/4"" x 2 1/2""",BellPepperRed,Lunch,0.33,Each,12,0,0.12,0.39,2.37,0.1,1.65,0.82,0,1.57
04/17/2020,"Cucumber, Persian Organic",Cucumber,Lunch,1.0,Each,5,0,0,0,0.89,n/a,n/a,0.44,n/a,n/a
04/17/2020,Rice Basmati Cooked,Rice,Lunch,0.5,Cup,96,0,0,1.48,13.31,n/a,n/a,n/a,0,0
04/17/2020,"Peppers, Bell, Red, Medium, 2 3/4"" x 2 1/2""",BellPepperRed,Lunch,0.33,Each,12,0,0.12,0.39,2.37,0.1,1.65,0.82,0,1.57
04/17/2020,Heirloom Tomato By Weight,Tomato,Lunch,3.0,Ounces,12,0,0,1.20,4.20,0,3,1.20,n/a,0
04/17/2020,"Raw Green Cabbage, Shredded",Cabbage,Lunch,1.5,Cups,17,0,0.15,1.65,7.80,0,4.20,3.30,0,24
04/17/2020,"Avocado, Hass, Medium",Avocado,Lunch,0.33,Each,79,0,6.60,0.66,3.96,1.32,0.66,3.30,0,0
04/17/2020,"Flour, Masa Harina, Golden",Corn,Dinner,0.5,Cup,200,0,2,6,42,0,0,4,0,0
04/17/2020,Grilled Pork Shoulder,Pork,Dinner,4.0,Ounces,340,0,16,26.67,0,5.33,0,0,90.67,90.67
04/17/2020,"Avocado, Hass, Medium",Avocado,Dinner,0.33,Each,79,0,6.60,0.66,3.96,1.32,0.66,3.30,0,0
04/17/2020,"Salsa Roja, Medium",Sauce,Dinner,0.33,Cup,13,0,0,0,5.28,0,2.64,0,0,448.80
04/17/2020,"Peppers, Bell, Red, Medium, 2 3/4"" x 2 1/2""",BellPepperRed,Dinner,0.33,Each,12,0,0.12,0.39,2.37,0.1,1.65,0.82,0,1.57
04/17/2020,"Cucumber, Persian Organic",Cucumber,Dinner,2.0,Each,11,0,0,0,1.78,n/a,n/a,0.89,n/a,n/a
04/17/2020,Heirloom Tomato By Weight,Tomato,Dinner,3.0,Ounces,12,0,0,1.20,4.20,0,3,1.20,n/a,0
04/17/2020,"Peppers, Bell, Red, Medium, 2 3/4"" x 2 1/2""",BellPepperRed,Dinner,0.33,Each,12,0,0.12,0.39,2.37,0.1,1.65,0.82,0,1.57
04/17/2020,"Raw Green Cabbage, Shredded",Cabbage,Dinner,1.5,Cups,17,0,0.15,1.65,7.80,0,4.20,3.30,0,24
04/17/2020,"Mushrooms, Brown",Mushroom,Dinner,0.5,Cup,10,0,0.4,1.9,1.87,0,0.75,0.26,0,2.61
04/17/2020,"Shallot, Raw",Shallot,Dinner,2.0,Tablespoons,14,0,0.2,0.50,3.36,0,0,0,0,2.40
04/17/2020,"Oil, Olive, Extra Virgin",Oil,Dinner,0.5,Tablespoon,60,0,6.75,0,0,1,0,0,0,0
04/17/2020,Andes Candy,Chocolate,Snacks,1.0,Piece,25,0,1.63,n/a,2.75,1.38,2.50,0.6,0,2.50
04/17/2020,"Whey Protein, Double Rich Chocolate, Gold Standard",MilkShake,Snacks,1.0,Serving,120,0,1,24,3,0.50,1,0,30,60
04/17/2020,Orange Clementine Small,Orange,Snacks,2.0,Pieces,70,0,0.20,1.20,17.80,n/a,13.60,2.60,n/a,n/a
04/17/2020,Mary's Gone Crackers,Cracker,Snacks,8.0,Pieces,86,0,3.8,1.85,12.92,0.31,0,1.85,0,116.92
04/17/2020,"Opal Apple, Large",Apple,Snacks,3.6,Ounces,53,0,0.16,0.28,14.9,n/a,10.61,2.44,n/a,1.20
04/17/2020,Egg Matzos,Cracker,Snacks,30.0,Grams,120,0,1,3,25,0,1,n/a,25,0
04/17/2020,"Orange, Medium",Orange,Snacks,0.5,Each,31,0,0.8,0.62,7.70,0.1,6.12,1.57,0,0
04/17/2020,"Sugar, Granulated",SugarWhite,Snacks,0.33,Tablespoon,16,0,0,0,4.16,0,4.15,0,0,0.4
04/17/2020,Manchego Cheese,Cheese,Snacks,0.5,Ounce,46,0,3.54,3.54,0,2.53,0,0,10.12,75.94
04/16/2020,Comice Pear,Pear,Breakfast,4.5,Ounces,73,0,0.14,0.43,19.35,n/a,12.18,4.30,0,1.43
04/16/2020,Orange Clementine Small,Orange,Breakfast,1.0,Piece,35,0,0.10,0.60,8.90,n/a,6.80,1.30,n/a,n/a
04/16/2020,"Raw Green Cabbage, Shredded",Cabbage,Lunch,2.0,Cups,22,0,0.20,2.20,10.40,0,5.60,4.40,0,32
04/16/2020,"Sprouts, Mung Bean, Mature, Cooked",Sprouts,Lunch,0.5,Cup,13,0,0.6,1.26,2.60,0.1,1.76,0.50,0,6.20
04/16/2020,Heirloom Tomato By Weight,Tomato,Lunch,4.0,Ounces,16,0,0,1.60,5.60,0,4,1.60,n/a,0
04/16/2020,"Peppers, Bell, Red, Medium, 2 3/4"" x 2 1/2""",BellPepperRed,Lunch,0.33,Each,12,0,0.12,0.39,2.37,0.1,1.65,0.82,0,1.57
04/16/2020,"Cucumber, Persian Organic",Cucumber,Lunch,2.0,Each,11,0,0,0,1.78,n/a,n/a,0.89,n/a,n/a
04/16/2020,Rice Basmati Cooked,Rice,Lunch,1.0,Cup,191,0,0,2.96,26.62,n/a,n/a,n/a,0,0
04/16/2020,Grilled Pork Shoulder,Pork,Lunch,3.1,Ounces,264,0,12.40,20.67,0,4.13,0,0,70.27,70.27
04/16/2020,"Pancetta, Uncured",Bacon,Dinner,0.75,Ounce,76,0,6.83,3.4,0,3.4,n/a,n/a,15.19,349.31
04/16/2020,"Lentils, Green, Petite French, Dried",Peas,Dinner,0.2,Cup,128,0,0,9.60,23.20,0,1.60,5.60,0,12
04/16/2020,Celery Root,Celery,Dinner,0.25,Cup,16,0,0.12,0.59,3.59,0.3,0.62,0.70,0,39
04/16/2020,"Carrots, Chopped",Carrot,Dinner,0.25,Cup,13,0,0.8,0.30,3.7,0.1,1.52,0.90,0,22.8
04/16/2020,Leeks,Leeks,Dinner,0.2,Each,11,0,0.5,0.27,2.52,0.1,0.69,0.32,0,3.56
04/16/2020,"Stock, Chicken, Prep from Recipe",Soup,Dinner,1.0,Cup,86,0,2.88,6.5,8.47,0.77,3.79,0,7.20,343.20
04/16/2020,Egg Matzos,Cracker,Dinner,30.0,Grams,120,0,1,3,25,0,1,n/a,25,0
04/16/2020,Jamon Serrano,Pork,Dinner,0.95,Ounce,56,0,2.21,9.16,0.13,0.78,0.13,n/a,n/a,n/a
04/16/2020,Manchego Cheese,Cheese,Dinner,0.45,Ounce,41,0,3.19,3.19,0,2.28,0,0,9.11,68.34
04/16/2020,"Avocado, Hass, Medium",Avocado,Dinner,0.33,Each,79,0,6.60,0.66,3.96,1.32,0.66,3.30,0,0
04/16/2020,Large Heirloom Tomato,Tomato,Dinner,1.0,Each,5,0,0.4,0.18,0.78,n/a,n/a,n/a,n/a,n/a
04/16/2020,"Onion, Yellow, Whole, Small",Onion,Dinner,0.2,Each,6,0,0.1,0.15,1.31,0.1,0.59,0.24,0,0.56
04/16/2020,"Jam, Apricot",Jam,Dinner,1.0,Teaspoon,16,0,0.1,0.5,4.29,0,2.89,0.2,0,2.67
04/16/2020,Andes Candy,Chocolate,Snacks,2.0,Pieces,50,0,3.25,n/a,5.50,2.75,5,0.13,0,5
04/16/2020,"Whey Protein, Double Rich Chocolate, Gold Standard",MilkShake,Snacks,1.0,Serving,120,0,1,24,3,0.50,1,0,30,60
04/16/2020,Comice Pear,Pear,Snacks,4.5,Ounces,73,0,0.14,0.43,19.35,n/a,12.18,4.30,0,1.43
04/16/2020,"Papaya, Cubes",Papaya,Snacks,2.0,Cups,109,0,0.39,1.71,27.47,0.11,16.52,5.4,0,8.40
04/15/2020,"Opal Apple, Large",Apple,Breakfast,3.9,Ounces,58,0,0.17,0.30,15.26,n/a,11.49,2.64,n/a,1.30
04/15/2020,Orange Clementine Small,Orange,Breakfast,1.0,Piece,35,0,0.10,0.60,8.90,n/a,6.80,1.30,n/a,n/a
04/15/2020,Cauliflower,Cauliflower,Lunch,1.25,Cups,33,0,0.37,2.57,6.65,0.8,2.55,2.67,0,40.13
04/15/2020,"Egg Yolk, Large, Raw",Egg,Lunch,0.25,Each,14,0,1.13,0.67,0.15,0.41,0.2,0,46.11,2.4
04/15/2020,"Stock, Chicken, Prep from Recipe",Soup,Lunch,0.33,Cup,29,0,0.95,2,2.80,0.25,1.25,0,2.38,113.26
04/15/2020,Kabocha squash,Squash,Lunch,1.0,Cup,40,0,0.23,2,8,n/a,6,3,0,0
04/15/2020,"Oil, Olive, Extra Virgin",Oil,Lunch,0.5,Tablespoon,60,0,6.75,0,0,1,0,0,0,0
04/15/2020,"Flour, All Purpose",SugarWhite,Lunch,0.5,Cup,200,0,0,6,44,0,n/a,n/a,0,0
04/15/2020,"Cheese, Italian, Pecorino Romano, Grated or Shredded",Cheese,Lunch,0.5,Ounce,56,0,4.5,3.54,0,3.54,0,0,15.19,278.43
04/15/2020,"Sugar, Brown, Light",SugarBrown,Lunch,1.0,Teaspoon,15,0,0,0,4,0,4,0,0,0
04/15/2020,Veitnamese Rice Vermicelli,Rice,Dinner,2.11,Servings,108,0,0.53,2.37,23.74,0.33,n/a,n/a,n/a,6.59
04/15/2020,"Sauce, Green Curry Paste",Sauce,Dinner,0.5,Tablespoon,5,0,0,0,1.50,0,0,0,0,250
04/15/2020,"Coconut Milk, Unsweetened",Milk,Dinner,0.25,Cup,11,0,0.99,0,0.12,0.86,0.12,0,0,8.63
04/15/2020,"Chicken, Breast, Raw, Skinless, Boneless",Chicken,Dinner,4.0,Ounces,136,0,2.97,25.51,0,0.64,0,0,82.78,51.3
04/15/2020,"Bamboo Shoots, Slices",Bamboo,Dinner,0.1666,Cup,7,0,0.8,0.65,1.31,0.2,0.75,0.55,0,1.1
04/15/2020,"Eggplant, Cubes",Eggplant,Dinner,0.5,Cup,10,0,0.8,0.41,2.34,0.1,0.96,1.39,0,0.82
04/15/2020,"Peppers, Bell, Red, Medium, 2 3/4"" x 2 1/2""",BellPepperRed,Dinner,0.33,Each,12,0,0.12,0.39,2.37,0.1,1.65,0.82,0,1.57
04/15/2020,"Bread, Long Italian",WhiteBread,Dinner,2.0,Ounces,120,0,0,3,24,0,0,0,0,260
04/15/2020,"Milk, Whole, 3.7%",Milk,Dinner,0.5,Cup,78,0,4.47,4,5.67,2.77,0,0,17.8,59.78
04/15/2020,"Butter, Unsalted, Stick",Butter,Dinner,0.5,Tablespoon,50,0,5.50,0,0,3.50,0,0,15,0
04/15/2020,"Egg, Large",Egg,Dinner,1.0,Each,72,0,4.75,6.28,0.36,1.56,0.19,0,186,71
04/15/2020,"Sugar, Granulated",SugarWhite,Dinner,0.5,Tablespoon,24,0,0,0,6.30,0,6.29,0,0,0.6
04/15/2020,"Sprouts, Mung Bean, Mature, Cooked",Sprouts,Dinner,0.66,Cup,17,0,0.7,1.66,3.43,0.2,2.32,0.65,0,8.18
04/15/2020,Daikon Radish Kimchi,Radish,Dinner,1.0,Cup,25,0,0.23,1.19,5.49,0.4,2.24,1.73,0,489.33
04/15/2020,"Jam, Apricot",Jam,Dinner,1.0,Tablespoon,48,0,0.4,0.14,12.88,0,8.68,0.6,0,8
04/15/2020,Andes Candy,Chocolate,Snacks,1.0,Piece,25,0,1.63,n/a,2.75,1.38,2.50,0.6,0,2.50
04/15/2020,Egg Matzos,Cracker,Snacks,23.0,Grams,92,0,0.77,2.30,19.17,0,0.77,n/a,19.17,0
04/15/2020,Jamon Serrano,Pork,Snacks,1.3,Ounces,77,0,3.2,12.53,0.18,1.7,0.18,n/a,n/a,n/a
04/15/2020,Orange Clementine Small,Orange,Snacks,2.0,Pieces,70,0,0.20,1.20,17.80,n/a,13.60,2.60,n/a,n/a
04/14/2020,"Opal Apple, Large",Apple,Breakfast,3.9,Ounces,58,0,0.17,0.30,15.26,n/a,11.49,2.64,n/a,1.30
04/14/2020,"Doughnut, Traditional Cake",Donut,Breakfast,1.0,Each,230,0,15,3,20,6,3,1,25,340
04/14/2020,Veitnamese Rice Vermicelli,Rice,Lunch,2.4,Servings,123,0,0.60,2.70,27,0.38,n/a,n/a,n/a,7.50
04/14/2020,Pork Shoulder Butt Raw,Pork,Lunch,3.2,Ounces,168,0,11.20,16,0,4,0,0,56,56
04/14/2020,"Oil, Canola",Oil,Lunch,0.25,Tablespoon,30,0,3.50,0,0,0.25,0,0,0,0
04/14/2020,"Cucumber, Persian Organic",Cucumber,Lunch,3.0,Each,16,0,0,0,2.67,n/a,n/a,1.33,n/a,n/a
04/14/2020,"Peppers, Bell, Red, Medium, 2 3/4"" x 2 1/2""",BellPepperRed,Lunch,0.33,Each,12,0,0.12,0.39,2.37,0.1,1.65,0.82,0,1.57
04/14/2020,"Sugar, Granulated",SugarWhite,Lunch,0.5,Tablespoon,24,0,0,0,6.30,0,6.29,0,0,0.6
04/14/2020,"Donut, Glazed",Donut,Lunch,1.5,Each,390,0,21,4.50,46.50,9,18,1.50,0,495
04/14/2020,Pollo Asado,Chicken,Dinner,2.0,Ounces,65,0,1,11.50,2,n/a,n/a,0,7.50,n/a
04/14/2020,"Beef, Carne Asada",Beef,Dinner,2.0,Ounces,99,0,5,12,1.50,1.50,1,0,0,0
04/14/2020,"Pork, Chorizo",Pork,Dinner,2.0,Ounces,170,0,14.58,8.10,2.43,5.67,0.81,0,101.25,542.69
04/14/2020,Street Tacos Yellow Corn Tortillas,Tortilla,Dinner,6.0,Pieces,180,0,2,4,38,n/a,4,4,0,40
04/14/2020,"Chips, Tortilla, White Corn",TortillaChip,Dinner,8.0,Pieces,121,0,5.79,1.93,16.26,0.70,0.25,1.31,0,104.41
04/14/2020,"Donut, Chocolate Frosted",Donut,Snacks,1.0,Each,280,0,15,3,31,7,13,1,0,340
04/14/2020,Orange Clementine Small,Orange,Snacks,2.0,Pieces,70,0,0.20,1.20,17.80,n/a,13.60,2.60,n/a,n/a
04/13/2020,"Opal Apple, Large",Apple,Breakfast,3.5,Ounces,52,0,0.16,0.27,13.70,n/a,10.31,2.37,n/a,1.17
04/13/2020,Bulgarian Yogurt,Yogurt,Breakfast,0.33,Cup,46,0,2.64,4.29,1.65,1.49,1.65,0,8.25,52.80
04/13/2020,Clementines,Orange,Breakfast,1.0,Piece,40,0,0.50,1,10,0,7,2,0,1
04/13/2020,"Oil, Olive, Extra Virgin",Oil,Lunch,1.0,Tablespoon,119,0,13.50,0,0,2,0,0,0,0
04/13/2020,"Onion, Yellow, Whole, Small",Onion,Lunch,0.25,Each,7,0,0.2,0.19,1.63,0.1,0.74,0.30,0,0.70
04/13/2020,"Lentils, Green, Petite French, Dried",Peas,Lunch,0.17,Cup,109,0,0,8.16,19.72,0,1.36,4.76,0,10.20
04/13/2020,Green Cabbage,Cabbage,Lunch,0.12,Each,37,0,0,1.50,7.50,0,4.50,3,0,30
04/13/2020,Leeks,Leeks,Lunch,0.25,Each,14,0,0.7,0.33,3.15,0.1,0.87,0.40,0,4.45
04/13/2020,"Rice, Basmati, Long Grain, Dry",Rice,Lunch,0.13,Cup,78,0,0.26,1.56,18.20,0,0,0,0,0
04/13/2020,"Cucumber, Persian Organic",Cucumber,Lunch,3.0,Each,16,0,0,0,2.67,n/a,n/a,1.33,n/a,n/a
04/13/2020,Bulgarian Yogurt,Yogurt,Lunch,3.0,Tablespoons,26,0,1.50,2.44,0.94,0.84,0.94,0,4.69,30
04/13/2020,Kabocha squash,Squash,Dinner,1.0,Cup,40,0,0.23,2,8,n/a,6,3,0,0
04/13/2020,"Stock, Chicken, Prep from Recipe",Soup,Dinner,0.33,Cup,29,0,0.95,2,2.80,0.25,1.25,0,2.38,113.26
04/13/2020,"Flour, All Purpose",SugarWhite,Dinner,0.5,Cup,200,0,0,6,44,0,n/a,n/a,0,0
04/13/2020,"Oil, Olive, Extra Virgin",Oil,Dinner,0.5,Tablespoon,60,0,6.75,0,0,1,0,0,0,0
04/13/2020,Cauliflower,Cauliflower,Dinner,1.25,Cups,33,0,0.37,2.57,6.65,0.8,2.55,2.67,0,40.13
04/13/2020,"Shallot, Raw",Shallot,Dinner,2.0,Tablespoons,14,0,0.2,0.50,3.36,0,0,0,0,2.40
04/13/2020,"Tomatoes, Fresh, Medium",Tomato,Dinner,1.5,Each,33,0,0.37,1.62,7.23,0.4,4.85,2.21,0,9.22
04/13/2020,Nduja,DeliMeat,Dinner,0.5,Ounce,91,0,8.61,2.53,0.51,3.4,n/a,n/a,12.66,207.56
04/13/2020,"Cheese, Italian, Pecorino Romano, Grated or Shredded",Cheese,Dinner,0.5,Ounce,56,0,4.5,3.54,0,3.54,0,0,15.19,278.43
04/13/2020,"Egg Yolk, Large, Raw",Egg,Dinner,0.25,Each,14,0,1.13,0.67,0.15,0.41,0.2,0,46.11,2.4
04/13/2020,"Papaya, Cubes",Papaya,Dinner,1.5,Cups,82,0,0.29,1.28,20.60,0.8,12.39,3.78,0,6.30
04/13/2020,Clementines,Orange,Snacks,4.0,Pieces,160,0,2,4,40,0,28,8,0,4
04/13/2020,Egg Matzos,Cracker,Snacks,90.0,Grams,360,0,3,9,75,0,3,n/a,75,0
04/13/2020,70% Cocoa Dark Chocolate,Chocolate,Snacks,14.0,Grams,77,0,5.31,1.45,6.28,3.38,3.86,1.93,0,0
04/13/2020,Andes Candy,Chocolate,Snacks,3.0,Pieces,75,0,4.88,n/a,8.25,4.13,7.50,0.19,0,7.50
04/19/2020,Steps Calorie Bonus,Default,Exercise,-1,minutes,127.765,0
04/19/2020,Google Fit Workout,GoogleFit,Exercise,28,minutes,237.775,0
04/18/2020,Steps Calorie Bonus,Default,Exercise,-1,minutes,0.0,0
04/18/2020,Google Fit Workout,GoogleFit,Exercise,30,minutes,295.327,0
04/17/2020,Google Fit Workout,GoogleFit,Exercise,23,minutes,190.307,0
04/16/2020,Google Fit Workout,GoogleFit,Exercise,6,minutes,52.139,0
04/16/2020,Google Fit Workout,GoogleFit,Exercise,28,minutes,272.155,0
04/15/2020,Google Fit Workout,GoogleFit,Exercise,25,minutes,208.188,0
04/14/2020,Google Fit Workout,GoogleFit,Exercise,30,minutes,294.443,0
04/14/2020,Steps Calorie Bonus,Default,Exercise,-1,minutes,70.501,0
04/13/2020,Steps Calorie Bonus,Default,Exercise,-1,minutes,0.0,0
